city,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_3,aqi_lag_24,aqi_rolling_mean_6,aqi_change_rate,temperature,humidity,pressure,wind_speed,wind_deg,cloudiness,rain_1h
Lahore,31.5497,74.3436,2024-10-10 20:00:00+00:00,182.4,2883.91,25.7,74.03,0.0,8.7,116.27,176.54,21.79,20,10,10,3,193.4,206.3,187.5,195.25,-0.05687693898655636,,,,,,,
Lahore,31.5497,74.3436,2024-10-10 21:00:00+00:00,175.9,2376.56,14.98,60.32,0.02,7.27,103.81,159.42,18.49,21,10,10,3,182.4,206.3,177.8,193.4,-0.0356359649122807,,,,,,,
Lahore,31.5497,74.3436,2024-10-10 22:00:00+00:00,170.8,2002.72,8.16,47.98,0.16,6.26,93.88,144.35,16.21,22,10,10,3,175.9,193.4,171.2,189.1833333333333,-0.028993746446844763,,,,,,,
Lahore,31.5497,74.3436,2024-10-10 23:00:00+00:00,168.5,1842.5,5.7,39.07,0.31,5.78,89.43,135.35,14.82,23,10,10,3,170.8,182.4,167.7,182.88333333333335,-0.01346604215456681,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 00:00:00+00:00,168.4,1869.2,6.59,34.62,0.21,5.72,89.13,132.01,13.81,0,11,10,4,168.5,175.9,166.9,176.5666666666667,-0.000593471810088987,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 01:00:00+00:00,170.4,2029.42,11.4,32.56,0.05,6.2,93.0,135.29,14.31,1,11,10,4,168.4,170.8,167.6,172.73333333333335,0.011876484560570071,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 02:00:00+00:00,181.4,2696.99,33.08,34.62,0.36,9.3,114.42,163.1,21.03,2,11,10,4,170.4,168.5,176.4,172.5666666666667,0.06455399061032864,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 03:00:00+00:00,197.0,3738.4,70.63,41.13,3.44,13.11,144.67,202.44,27.87,3,11,10,4,181.4,168.4,186.1,176.08333333333334,0.08599779492833513,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 04:00:00+00:00,199.4,3791.81,59.9,67.17,15.91,15.26,149.23,205.16,28.12,4,11,10,4,197.0,170.4,183.9,180.85,0.012182741116751298,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 05:00:00+00:00,228.2,4165.65,44.7,98.71,44.7,17.88,177.91,239.42,29.39,5,11,10,4,199.4,181.4,190.1,190.79999999999998,0.144433299899699,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 06:00:00+00:00,258.9,4058.84,19.45,106.93,125.89,19.07,208.93,274.64,27.11,6,11,10,4,228.2,197.0,193.6,205.88333333333333,0.13453111305872037,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 07:00:00+00:00,152.1,947.95,2.21,19.71,185.97,30.28,57.72,86.42,8.74,7,11,10,4,258.9,199.4,118.6,202.83333333333334,-0.41251448435689453,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 08:00:00+00:00,124.0,614.17,1.15,11.14,191.69,25.75,44.84,67.3,5.64,8,11,10,4,152.1,228.2,97.6,193.26666666666668,-0.18474687705456933,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 09:00:00+00:00,112.5,567.44,1.06,11.14,185.97,22.65,40.19,60.13,5.13,9,11,10,4,124.0,258.9,500.0,179.1833333333333,-0.09274193548387097,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 10:00:00+00:00,122.7,934.6,2.99,29.82,154.5,19.31,44.31,65.87,8.49,10,11,10,4,112.5,152.1,110.0,166.4,0.09066666666666669,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 11:00:00+00:00,152.3,1682.28,6.43,67.17,104.43,19.55,58.03,85.75,14.19,11,11,10,4,122.7,124.0,141.4,153.75,0.24123879380603103,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 12:00:00+00:00,159.5,2563.48,8.16,119.27,41.84,21.7,72.03,105.68,18.75,12,11,10,4,152.3,112.5,154.5,137.1833333333333,0.047275114904793095,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 13:00:00+00:00,168.4,3471.37,24.59,145.32,1.43,22.41,89.24,130.09,23.81,13,11,10,4,159.5,122.7,162.1,139.9,0.05579937304075239,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 14:00:00+00:00,182.0,4219.06,57.22,135.72,0.0,23.37,115.53,167.21,31.41,14,11,10,4,168.4,152.3,174.7,149.5666666666667,0.08076009501187645,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 15:00:00+00:00,196.7,4699.71,71.53,131.61,0.0,25.27,144.08,206.23,39.01,15,11,10,4,182.0,159.5,187.0,163.6,0.0807692307692307,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 16:00:00+00:00,218.6,4913.33,74.21,128.87,0.0,26.23,168.31,236.75,43.06,16,11,10,4,196.7,168.4,196.1,179.58333333333334,0.11133706151499749,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 17:00:00+00:00,237.9,5126.95,75.1,123.38,0.0,24.08,187.77,259.8,43.06,17,11,10,4,218.6,182.0,206.3,193.85000000000002,0.0882891125343093,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 18:00:00+00:00,242.1,5073.55,78.68,108.3,0.0,19.07,192.02,264.51,39.01,18,11,10,4,237.9,196.7,206.3,207.61666666666667,0.017654476670870067,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 19:00:00+00:00,218.1,4486.08,70.63,87.74,0.0,12.87,167.72,234.01,28.88,19,11,10,4,242.1,218.6,193.4,215.89999999999998,-0.09913258983890955,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 20:00:00+00:00,193.5,3578.19,49.17,71.29,0.0,8.82,137.87,198.1,20.27,20,11,10,4,218.1,237.9,182.4,217.81666666666663,-0.11279229711141676,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 21:00:00+00:00,184.5,2883.91,31.29,60.32,0.0,7.15,120.4,177.82,17.23,21,11,10,4,193.5,242.1,175.9,215.7833333333333,-0.046511627906976744,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 22:00:00+00:00,178.0,2403.26,19.67,50.72,0.0,6.26,107.73,163.75,16.72,22,11,10,4,184.5,218.1,170.8,209.01666666666665,-0.03523035230352303,,,,,,,
Lahore,31.5497,74.3436,2024-10-11 23:00:00+00:00,175.6,2189.64,15.42,43.87,0.0,5.84,103.24,156.69,16.21,23,11,10,4,178.0,193.5,168.5,198.63333333333333,-0.013483146067415762,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 00:00:00+00:00,179.1,2269.74,18.1,40.78,0.0,6.56,109.87,161.09,17.23,0,12,10,5,175.6,184.5,168.4,188.13333333333333,0.019931662870159454,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 01:00:00+00:00,186.3,2563.48,25.7,40.1,0.0,7.99,123.85,174.14,19.25,1,12,10,5,179.1,178.0,170.4,182.83333333333334,0.040201005025125726,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 02:00:00+00:00,201.0,3284.45,49.17,39.07,0.23,11.32,150.53,205.23,24.57,2,12,10,5,186.3,175.6,181.4,184.08333333333334,0.07890499194847014,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 03:00:00+00:00,235.4,4432.68,91.2,42.5,2.5,15.5,185.19,247.69,30.91,3,12,10,5,201.0,179.1,197.0,192.5666666666667,0.1711442786069652,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 04:00:00+00:00,260.3,5287.17,103.71,68.55,9.3,18.6,210.31,275.96,32.93,4,12,10,5,235.4,186.3,199.4,206.28333333333333,0.10577740016992355,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 05:00:00+00:00,295.8,5661.01,63.48,123.38,40.05,20.27,246.17,313.22,31.16,5,12,10,5,260.3,201.0,228.2,226.3166666666667,0.13638109873223203,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 06:00:00+00:00,359.3,5661.01,22.58,143.95,147.34,21.46,309.35,378.27,26.6,6,12,10,5,295.8,235.4,258.9,256.34999999999997,0.21467207572684247,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 07:00:00+00:00,160.4,1174.93,2.12,21.76,203.13,27.42,73.75,109.05,8.61,7,12,10,5,359.3,260.3,152.1,252.03333333333333,-0.5535763985527414,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 08:00:00+00:00,137.0,660.9,0.89,9.51,197.41,20.74,50.11,77.31,5.45,8,12,10,5,160.4,295.8,124.0,241.36666666666667,-0.1458852867830424,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 09:00:00+00:00,123.9,594.14,0.82,9.51,191.69,20.03,44.78,69.11,4.94,9,12,10,5,137.0,359.3,112.5,222.7833333333334,-0.09562043795620434,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 10:00:00+00:00,148.3,1134.87,3.41,35.64,157.36,18.84,54.69,81.45,9.88,10,12,10,5,123.9,160.4,122.7,204.11666666666667,0.19693301049233256,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 11:00:00+00:00,162.0,2162.93,7.49,82.25,107.29,19.07,76.89,110.4,16.72,11,12,10,5,148.3,137.0,152.3,181.8166666666667,0.0923803101820633,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 12:00:00+00:00,173.8,3364.56,10.62,142.57,40.41,21.46,99.75,139.3,22.04,12,12,10,5,162.0,123.9,159.5,150.9,0.07283950617283957,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 13:00:00+00:00,184.7,4379.27,31.29,171.36,0.75,24.08,120.81,166.76,27.11,13,12,10,5,173.8,148.3,168.4,154.95000000000002,0.06271576524741068,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 14:00:00+00:00,197.6,5233.76,61.69,164.51,0.0,25.99,145.73,199.6,32.93,14,12,10,5,184.7,162.0,182.0,165.04999999999998,0.06984298863021118,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 15:00:00+00:00,228.2,6088.26,76.0,172.73,0.0,28.13,177.97,240.92,40.53,15,12,10,5,197.6,173.8,196.7,182.4333333333333,0.15485829959514166,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 16:00:00+00:00,273.6,7156.37,85.83,191.93,0.0,30.99,223.76,295.31,49.65,16,12,10,5,228.2,184.7,218.6,203.3166666666667,0.198948290972831,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 17:00:00+00:00,326.9,8224.49,97.45,211.12,0.0,32.42,276.61,356.3,57.76,17,12,10,5,273.6,197.6,237.9,230.80000000000004,0.19480994152046766,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 18:00:00+00:00,371.4,9078.98,108.18,219.35,0.0,31.95,321.54,405.66,61.81,18,12,10,5,326.9,228.2,242.1,263.7333333333333,0.13612725604160295,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 19:00:00+00:00,392.0,9292.6,109.08,224.83,0.0,32.9,342.29,426.4,69.92,19,12,10,5,371.4,273.6,218.1,298.28333333333336,0.05546580506192791,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 20:00:00+00:00,395.6,8758.54,92.98,222.09,0.0,36.24,345.99,429.29,81.06,20,12,10,5,392.0,326.9,193.5,331.2833333333333,0.009183673469387813,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 21:00:00+00:00,386.1,7797.24,63.48,202.89,0.0,34.33,336.36,414.18,87.14,21,12,10,5,395.6,371.4,184.5,357.6000000000001,-0.024014155712841254,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 22:00:00+00:00,341.5,6088.26,31.74,165.88,0.0,28.13,291.37,359.88,97.27,22,12,10,5,386.1,392.0,178.0,368.9166666666667,-0.11551411551411557,,,,,,,
Lahore,31.5497,74.3436,2024-10-12 23:00:00+00:00,301.4,4646.3,16.09,130.24,0.02,23.84,250.87,311.46,113.49,23,12,10,5,341.5,395.6,175.6,364.6666666666667,-0.11742313323572481,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 00:00:00+00:00,279.4,3791.81,9.5,104.19,0.08,20.74,229.62,283.93,114.5,0,13,10,6,301.4,386.1,179.1,349.3333333333333,-0.07299270072992702,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 01:00:00+00:00,262.7,3150.94,7.71,77.46,0.19,15.02,212.76,261.71,71.94,1,13,10,6,279.4,341.5,186.3,327.78333333333336,-0.059770937723693594,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 02:00:00+00:00,270.7,3204.35,18.55,63.75,0.6,15.14,220.88,271.82,58.77,2,13,10,6,262.7,301.4,201.0,306.96666666666664,0.030452988199467075,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 03:00:00+00:00,305.4,4005.43,43.36,67.86,6.26,17.88,254.92,311.68,55.22,3,13,10,6,270.7,279.4,235.4,293.51666666666665,0.12818618396749165,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 04:00:00+00:00,340.2,4699.71,46.49,93.22,23.6,21.46,290.03,347.72,52.18,4,13,10,6,305.4,262.7,260.3,293.3,0.11394891944990182,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 05:00:00+00:00,393.3,5233.76,28.39,124.75,76.53,24.32,343.66,402.04,45.6,5,13,10,6,340.2,270.7,295.8,308.6166666666667,0.15608465608465616,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 06:00:00+00:00,500.0,5981.45,13.41,139.83,203.13,27.18,443.09,504.04,39.01,6,13,10,6,393.3,305.4,359.3,345.3833333333334,0.27129417747266715,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 07:00:00+00:00,191.3,1708.98,1.98,30.16,257.49,41.48,133.62,163.07,13.05,7,13,10,6,500.0,340.2,160.4,333.4833333333333,-0.6174,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 08:00:00+00:00,165.1,988.01,0.88,14.05,240.33,28.37,82.89,107.46,8.74,8,13,10,6,191.3,393.3,137.0,315.8833333333333,-0.13695765812859392,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 09:00:00+00:00,160.0,814.44,0.68,12.51,231.74,26.94,72.99,96.04,7.22,9,13,10,6,165.1,500.0,123.9,291.65000000000003,-0.030890369473046606,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 10:00:00+00:00,167.7,1415.25,2.26,43.87,185.97,26.94,87.77,115.12,12.29,10,13,10,6,160.0,191.3,148.3,262.9,0.04812499999999993,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 11:00:00+00:00,183.2,2616.88,4.36,100.08,125.89,28.37,117.84,152.87,21.28,11,13,10,6,167.7,165.1,162.0,227.88333333333333,0.09242695289206918,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 12:00:00+00:00,201.6,4005.43,3.91,174.11,57.22,33.86,151.15,192.93,32.17,12,13,10,6,183.2,160.0,173.8,178.15,0.10043668122270746,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 13:00:00+00:00,237.0,5233.76,13.86,233.05,3.04,42.44,186.81,235.11,44.58,13,13,10,6,201.6,167.7,184.7,185.76666666666665,0.17559523809523814,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 14:00:00+00:00,275.4,6568.91,38.89,265.96,0.0,52.93,225.62,281.49,59.78,14,13,10,6,237.0,183.2,197.6,204.15,0.1620253164556961,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 15:00:00+00:00,322.7,8224.49,56.77,320.79,0.0,62.94,272.41,338.05,81.06,15,13,10,6,275.4,201.6,228.2,231.26666666666665,0.17175018155410318,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 16:00:00+00:00,351.6,8972.17,63.48,342.73,0.0,66.76,301.54,375.21,101.33,16,13,10,6,322.7,237.0,273.6,261.9166666666667,0.08955686396033478,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 17:00:00+00:00,346.7,8331.3,59.01,298.86,0.0,61.04,296.62,373.55,107.41,17,13,10,6,351.6,275.4,326.9,289.1666666666667,-0.013936291240045603,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 18:00:00+00:00,307.8,6782.53,48.73,219.35,0.0,46.25,257.41,330.15,89.17,18,13,10,6,346.7,322.7,371.4,306.8666666666667,-0.11220074992789149,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 19:00:00+00:00,242.3,4806.52,32.63,145.32,0.0,25.51,192.15,252.31,53.2,19,13,10,6,307.8,351.6,392.0,307.75,-0.21280051981806367,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 20:00:00+00:00,202.3,3631.59,18.78,108.3,0.03,16.93,151.82,203.25,35.97,20,13,10,6,242.3,346.7,395.6,295.56666666666666,-0.1650846058605035,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 21:00:00+00:00,197.8,3364.56,10.73,97.33,0.13,15.02,146.15,195.36,30.91,21,13,10,6,202.3,307.8,386.1,274.75,-0.022244191794364803,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 22:00:00+00:00,211.6,3524.78,7.71,100.08,0.18,14.66,161.22,211.95,30.15,22,13,10,6,197.8,242.3,341.5,251.41666666666666,0.06976744186046503,,,,,,,
Lahore,31.5497,74.3436,2024-10-13 23:00:00+00:00,244.4,4112.24,8.83,111.04,0.03,15.14,194.33,249.47,35.46,23,13,10,6,211.6,202.3,301.4,234.3666666666667,0.15500945179584127,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 00:00:00+00:00,302.2,5126.95,12.74,132.98,0.0,17.88,251.69,312.3,50.16,0,14,10,0,244.4,197.8,279.4,233.4333333333333,0.23649754500818324,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 01:00:00+00:00,363.7,6088.26,17.43,152.17,0.0,20.98,313.72,377.93,69.92,1,14,10,0,302.2,211.6,262.7,253.66666666666666,0.20350761085373925,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 02:00:00+00:00,407.5,6835.94,39.34,139.83,0.46,21.46,360.37,430.05,66.88,2,14,10,0,363.7,244.4,270.7,287.8666666666667,0.12042892493813587,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 03:00:00+00:00,439.5,8117.68,86.72,127.49,4.74,23.13,408.82,486.99,56.24,3,14,10,0,407.5,302.2,305.4,328.15000000000003,0.0785276073619632,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 04:00:00+00:00,459.9,8972.17,109.08,141.2,13.41,25.75,439.67,517.95,49.14,4,14,10,0,439.5,363.7,340.2,369.5333333333333,0.046416382252559674,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 05:00:00+00:00,492.6,9506.23,76.0,202.89,44.35,28.61,489.22,570.06,45.6,5,14,10,0,459.9,407.5,393.3,410.8999999999999,0.0711024135681671,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 06:00:00+00:00,500.0,9613.04,30.85,235.8,147.34,30.99,568.86,654.24,40.02,6,14,10,0,492.6,439.5,500.0,443.8666666666666,0.01502233049127076,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 07:00:00+00:00,184.1,1815.8,3.07,38.04,220.3,35.29,119.68,147.02,13.05,7,14,10,0,500.0,459.9,191.3,413.9333333333334,-0.6317999999999999,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 08:00:00+00:00,155.9,801.09,1.13,14.05,211.72,27.18,65.05,85.52,7.41,8,14,10,0,184.1,492.6,165.1,372.0,-0.15317762085822917,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 09:00:00+00:00,149.7,627.52,0.92,12.34,205.99,28.61,55.29,74.3,6.02,9,14,10,0,155.9,500.0,160.0,323.7,-0.03976908274534969,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 10:00:00+00:00,153.8,1001.36,2.51,33.59,174.52,28.61,60.9,82.87,9.75,10,14,10,0,149.7,184.1,167.7,272.68333333333334,0.027388109552438363,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 11:00:00+00:00,161.7,1815.8,4.81,74.71,121.59,27.66,76.27,104.88,15.83,11,14,10,0,153.8,155.9,183.2,217.53333333333333,0.051365409622886715,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 12:00:00+00:00,167.5,2643.59,4.64,124.75,50.78,27.42,87.44,122.33,20.27,12,14,10,0,161.7,149.7,201.6,162.11666666666667,0.035868893011750225,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 13:00:00+00:00,173.4,3391.27,19.22,148.06,2.17,26.23,98.8,140.44,24.83,13,14,10,0,167.5,153.8,237.0,160.33333333333334,0.03522388059701496,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 14:00:00+00:00,183.7,3952.03,50.96,127.49,0.0,24.08,118.76,169.94,31.16,14,14,10,0,173.4,161.7,275.4,164.96666666666667,0.0594002306805074,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 15:00:00+00:00,193.8,4058.84,59.9,109.67,0.0,21.46,138.3,199.03,36.48,15,14,10,0,183.7,167.5,322.7,172.31666666666663,0.05498094719651619,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 16:00:00+00:00,204.1,4005.43,59.01,97.33,0.0,20.03,153.59,219.9,39.01,16,14,10,0,193.8,173.4,351.6,180.70000000000002,0.053147574819401355,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 17:00:00+00:00,217.8,4005.43,55.88,91.85,0.0,19.07,167.41,236.74,40.02,17,14,10,0,204.1,183.7,346.7,190.04999999999998,0.06712395884370415,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 18:00:00+00:00,221.7,4005.43,51.41,87.74,0.0,16.69,171.34,239.96,37.49,18,14,10,0,217.8,193.8,307.8,199.08333333333334,0.017906336088154163,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 19:00:00+00:00,203.8,3631.59,42.92,80.88,0.0,12.64,153.31,215.06,29.89,19,14,10,0,221.7,204.1,242.3,204.15,-0.08073973838520514,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 20:00:00+00:00,189.2,2910.61,27.27,68.55,0.0,9.54,129.49,184.48,24.07,20,14,10,0,203.8,217.8,202.3,205.06666666666663,-0.0716388616290482,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 21:00:00+00:00,182.0,2323.15,13.75,55.52,0.06,7.87,115.48,165.23,21.53,21,14,10,0,189.2,221.7,197.8,203.1,-0.03805496828752637,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 22:00:00+00:00,177.3,1895.9,5.87,43.87,0.6,6.85,106.51,152.42,19.76,22,14,10,0,182.0,203.8,211.6,198.63333333333335,-0.02582417582417576,,,,,,,
Lahore,31.5497,74.3436,2024-10-14 23:00:00+00:00,175.6,1682.28,2.91,35.99,1.61,6.44,103.18,147.33,18.24,23,14,10,0,177.3,189.2,244.4,191.6,-0.009588268471517298,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 00:00:00+00:00,176.6,1655.58,3.16,32.56,1.45,6.5,105.04,148.84,16.72,0,15,10,1,175.6,182.0,302.2,184.08333333333334,0.0056947608200455585,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 01:00:00+00:00,179.0,1789.09,7.38,32.22,0.39,7.09,109.77,155.66,17.73,1,15,10,1,176.6,177.3,363.7,179.95000000000002,0.01359003397508497,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 02:00:00+00:00,189.0,2456.67,27.05,34.62,0.2,9.78,129.1,182.21,25.08,2,15,10,1,179.0,175.6,407.5,179.91666666666666,0.055865921787709494,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 03:00:00+00:00,200.0,3311.16,57.22,39.76,2.73,12.76,150.38,210.47,30.91,3,15,10,1,189.0,176.6,439.5,182.91666666666666,0.0582010582010582,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 04:00:00+00:00,208.5,3685.0,60.8,56.21,10.82,14.78,158.08,219.69,30.65,4,15,10,1,200.0,179.0,459.9,188.11666666666667,0.0425,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 05:00:00+00:00,224.2,3845.21,42.02,83.63,36.48,17.17,173.87,239.22,30.65,5,15,10,1,208.5,189.0,492.6,196.21666666666667,0.07529976019184646,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 06:00:00+00:00,247.2,3685.0,16.76,91.85,115.87,18.6,197.09,265.93,28.63,6,15,10,1,224.2,200.0,500.0,207.98333333333335,0.10258697591436218,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 07:00:00+00:00,179.2,1562.12,3.21,33.93,205.99,37.19,110.15,155.76,15.58,7,15,10,1,247.2,208.5,184.1,208.01666666666665,-0.2750809061488673,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 08:00:00+00:00,171.5,1068.12,1.65,21.42,231.74,41.96,95.25,135.28,11.4,8,15,10,1,179.2,224.2,155.9,205.1,-0.04296874999999994,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 09:00:00+00:00,163.5,841.14,1.26,17.48,220.3,35.76,79.72,115.92,8.99,9,15,10,1,171.5,247.2,149.7,199.01666666666665,-0.04664723032069971,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 10:00:00+00:00,159.3,1241.68,3.86,42.16,154.5,25.75,71.67,108.32,12.03,10,15,10,1,163.5,179.2,153.8,190.8166666666667,-0.025688073394495345,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 11:00:00+00:00,165.2,2216.34,9.72,90.48,79.39,23.13,82.91,125.73,18.24,11,15,10,1,159.3,171.5,161.7,180.98333333333335,0.03703703703703689,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 12:00:00+00:00,174.8,3284.45,19.67,142.57,18.6,25.27,101.54,151.12,23.31,12,15,10,1,165.2,163.5,167.5,168.91666666666666,0.05811138014527859,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 13:00:00+00:00,187.2,4219.06,46.49,161.77,0.18,27.18,125.52,182.31,28.37,13,15,10,1,174.8,159.3,173.4,170.25,0.0709382151029747,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 14:00:00+00:00,208.0,4806.52,67.06,161.77,0.0,29.56,157.61,223.48,35.46,14,15,10,1,187.2,165.2,183.7,176.33333333333334,0.11111111111111117,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 15:00:00+00:00,242.1,5180.36,70.63,161.77,0.0,32.42,191.96,267.37,43.06,15,15,10,1,208.0,174.8,193.8,189.4333333333333,0.16394230769230766,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 16:00:00+00:00,269.8,5340.58,67.06,157.65,0.0,34.33,219.97,300.98,47.62,16,15,10,1,242.1,187.2,204.1,207.85,0.11441553077240817,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 17:00:00+00:00,298.1,5714.42,67.06,156.28,0.0,35.29,248.46,332.95,50.16,17,15,10,1,269.8,208.0,217.8,230.0,0.10489251297257231,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 18:00:00+00:00,320.1,6195.07,68.84,160.4,0.0,33.38,269.73,353.74,49.14,18,15,10,1,298.1,242.1,221.7,254.2166666666667,0.07380073800738007,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 19:00:00+00:00,320.0,6408.69,67.06,160.4,0.0,28.37,269.69,348.12,42.05,19,15,10,1,320.1,269.8,203.8,276.34999999999997,-0.00031240237425811537,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 20:00:00+00:00,317.9,6301.88,61.69,156.28,0.0,24.32,267.52,341.04,37.49,20,15,10,1,320.0,298.1,189.2,294.6666666666667,-0.006562500000000071,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 21:00:00+00:00,334.2,6301.88,54.09,153.54,0.0,20.98,284.02,359.87,37.49,21,15,10,1,317.9,320.1,182.0,310.0166666666667,0.051273985530040936,,,,,,,
Lahore,31.5497,74.3436,2024-10-15 22:00:00+00:00,338.7,5928.04,43.36,139.83,0.0,18.12,288.54,370.44,38.5,22,15,10,1,334.2,320.0,177.3,321.5,0.013464991023339317,,,,,,,
